id,price
19224.0,14102.7797843757
15296.0,2220.5408227084417
16654.0,8012.124793599542
18526.0,15422.969338434232
19770.0,7404.275819858435
10339.0,13761.782144149378
5019.0,16961.07903148816
1525.0,24016.62416633594
16845.0,3334.3290346778604
6676.0,2500.777332975066
7906.0,13828.894156403998
13290.0,6756.171927076362
3425.0,819.9360666513574
5902.0,4588.329854942157
12469.0,9062.788161985085
18554.0,10993.498110438319
21012.0,1885.401988017602
6564.0,7922.576811831891
18431.0,11160.826789318104
5979.0,11327.79499650852
6278.0,11670.659286575492
20830.0,22948.08183797133
7738.0,468.041224817302
891.0,5132.576572138361
2496.0,18978.895535685006
8386.0,5293.232867087797
19816.0,36636.00577302601
2785.0,12607.926299497245
181.0,4139.484888883935
9756.0,5085.924905566135
21204.0,3485.303624085124
3052.0,7612.717897140881
21596.0,5299.687592429414
16972.0,7135.711211695174
11300.0,6444.398842313176
5352.0,6925.859893517855
10819.0,52856.94623448647
9199.0,3996.170264778576
17709.0,18914.50383632734
6469.0,29052.271833302497
21418.0,6237.391710478594
2469.0,8393.114269189304
16284.0,14092.846144443041
16409.0,13699.611145410985
8116.0,1935.472903631865
3567.0,10608.888170151993
21056.0,8718.985093597434
11955.0,22808.97544414049
9455.0,11379.544610392586
270.0,3623.0538876493156
7126.0,6201.476189092928
21556.0,3827.26307171045
3006.0,10375.7312252181
8476.0,41062.59072861154
5117.0,8276.742677175112
16429.0,20563.522237136654
14186.0,3931.4383655584243
14859.0,6682.417676029133
3612.0,1968.4926012474505
18914.0,28516.203035096394
21368.0,11500.363205135369
18076.0,10291.910358159632
6639.0,7284.97851085517
8118.0,3346.9818628664425
7896.0,16613.218056133628
10846.0,16114.397692070037
14650.0,11782.31433471511
8020.0,5558.682965436513
2483.0,7357.44294020582
3974.0,244.0041876455657
18729.0,17355.886516251656
13418.0,2702.659696666577
1680.0,6356.128134455314
14787.0,1764.9090711007657
4705.0,6693.205187022365
12093.0,1263.4012364996952
19909.0,16225.203432728838
10848.0,9500.311713532654
9505.0,967.5317876389827
11350.0,24018.056174342266
10196.0,6561.972372622633
12594.0,8604.386309937749
18173.0,9292.12062294089
4194.0,14712.416743554257
13198.0,54946.520768748145
11229.0,4346.115423031713
8910.0,27355.13062422212
4491.0,3409.4630969569444
982.0,2204.8879751850372
941.0,10804.729807185668
13584.0,15801.730787840788
13868.0,2739.6184503569984
11127.0,14560.007937714436
15091.0,10019.951009500695
16445.0,12261.933090437573
17803.0,8169.570893425202
2095.0,13100.254868173772
12513.0,5755.215821209395
3224.0,16082.319171977366
1089.0,13788.810132024215
8667.0,8356.297109021656
12310.0,2742.5848796435203
21484.0,6655.803095375747
21301.0,9033.101436592424
10474.0,13372.132560409726
10586.0,7947.185547346664
20981.0,6681.156091452499
974.0,433.34625940940987
558.0,37435.77408965408
15092.0,14795.698417155694
19530.0,2689.7271158912226
8191.0,20007.20516903166
10558.0,2501.872294216967
10335.0,3926.2952144764713
1950.0,18783.532138744973
19970.0,6553.647821396806
11670.0,9537.051601336749
21389.0,10553.53052239053
1205.0,7658.836317906159
1297.0,13599.03627918256
7468.0,11129.902061672881
8089.0,18381.410187037174
3822.0,3439.3651878426763
6072.0,6011.867706711932
10993.0,4859.711559587622
20645.0,9318.474513192541
10391.0,2542.1930883234313
17112.0,6139.441892787477
1139.0,29567.02498261172
1141.0,24307.647155377956
10904.0,6003.834052416269
978.0,953.4594366061315
16439.0,9172.749781844737
12884.0,2358.509728993486
18912.0,11323.44826502955
6734.0,528.2136798006495
11618.0,2748.1474758434606
14128.0,7654.21148833317
4513.0,2507.517844290872
3170.0,2271.0436240721397
2756.0,10681.352770482144
3499.0,2596.213152064014
15317.0,7668.920799719035
9160.0,14675.12093541485
15859.0,5226.215110898862
10711.0,7092.46809733325
5251.0,17381.46835538869
20835.0,8662.053820737878
2625.0,10854.872623279442
2236.0,1858.1319473257656
1571.0,21740.449261227994
13411.0,14997.065090863725
4196.0,13019.674957505795
8316.0,5160.496556061067
16261.0,20748.999320360363
7910.0,19565.519053951466
13643.0,6386.449481973776
8737.0,6735.493020164923
8669.0,9619.993596694669
19550.0,10999.965826747763
12234.0,8440.176684154618
10301.0,12629.58389925886
13058.0,59.66230958732285
7780.0,19425.608106370455
15825.0,2303.5285517729335
7952.0,4379.377590976375
14253.0,20272.580809585925
14867.0,20638.322725937473
13601.0,1871.5757736316223
17065.0,9559.532201334063
18278.0,4639.469313969557
10632.0,6167.787446642627
19328.0,14649.45456221594
19181.0,365.3525303712704
18868.0,17712.520977504184
15382.0,11033.318874042525
20623.0,6535.843490414643
19085.0,18854.205739738205
13487.0,6536.97353043842
339.0,3773.858070324338
12615.0,58345.30622512714
1827.0,1659.3157350152096
3148.0,12867.908237236388
9255.0,46542.93176468729
5968.0,7945.664812066022
16091.0,5989.435863563221
1757.0,13555.554516293088
1094.0,2941.724415214948
11635.0,1582.4015982381352
16219.0,9226.144509594886
10930.0,10431.651841933024
8905.0,10045.232183017877
17949.0,6569.33746986821
12986.0,24173.124734809287
14284.0,12640.541416471264
8768.0,7856.980828527525
18305.0,13102.516829721433
17109.0,455.0123552413238
1854.0,2695.5401149960976
442.0,9917.439998377216
16481.0,3464.3185729042343
1780.0,26199.15972531984
1472.0,19165.77496205576
19292.0,11279.652323311468
10658.0,10026.001839252127
20589.0,15723.140364016594
10832.0,6116.584280862987
5110.0,12609.987153576814
15965.0,18008.36499142665
20695.0,4631.38749554046
10297.0,3972.341923022911
15297.0,1699.3197596017508
11163.0,4267.2168223613535
1283.0,6514.695327789068
5191.0,16604.053814339008
19775.0,8507.35692967641
20910.0,13190.369228830856
21505.0,4739.014733584501
9106.0,15964.000262587251
17037.0,10731.126598831917
16879.0,30074.635143910113
17654.0,2343.1763093718273
20707.0,7349.942183136194
13516.0,9477.95822718767
10268.0,18378.054367971286
2134.0,18945.514353717037
15969.0,5024.3679951229105
17306.0,7190.847662457625
7353.0,9718.575217825444
14866.0,4574.347965408204
9897.0,585.258382116996
18047.0,8059.3339381377455
5664.0,6243.825315295814
6288.0,5899.471955528955
9822.0,20311.43299772696
3893.0,29845.914915952417
15337.0,21386.76989678289
11828.0,4322.719043547206
4478.0,640.3880762692409
9441.0,9434.848469629818
20649.0,7871.021137518479
14914.0,1545.5804242795075
7672.0,5663.265334770018
6682.0,1567.864932502334
15551.0,1218.7301915246144
7100.0,754.4107169386943
13228.0,859.0602817364179
2849.0,1096.772920831344
8470.0,15649.227863489887
11054.0,15574.809379935168
16702.0,1357.099088360268
7691.0,20107.50696478513
2701.0,3594.551904522634
3587.0,15383.169407246818
6563.0,22427.573764200686
11083.0,15479.993443132553
10955.0,4816.275755093575
8839.0,8726.310890206027
5982.0,2005.2295003241052
21469.0,37961.665369780116
9898.0,15644.228978187912
7989.0,8336.401186428184
8002.0,11824.892134009437
2073.0,22585.99079876209
13583.0,3143.813314086906
4706.0,1599.100694357881
3141.0,1929.0832422727844
3814.0,11043.86511221048
20784.0,5756.442284090312
6441.0,1482.10900335705
19841.0,4395.181361026862
4226.0,9983.759004621208
7476.0,7429.635246404328
16223.0,8703.600683045484
9350.0,13403.10552339785
10796.0,551.4581926689257
5056.0,16802.804872782577
1280.0,8751.939710403734
10333.0,7969.037256114189
12692.0,30196.14069674215
18624.0,268.41436090107095
17784.0,26968.811461209636
19099.0,20640.115593257317
4129.0,89.18562896348931
16606.0,12209.328926938606
14704.0,7244.647239213324
13039.0,4325.403533057947
17778.0,10391.151748945678
21333.0,9617.368808895932
14079.0,16339.228552214272
4736.0,8434.77658391085
6950.0,10898.504239359887
1354.0,840.237782407891
4007.0,10720.415782019534
17617.0,9484.353440515419
1821.0,9078.562077012606
6283.0,8327.321016872509
1417.0,275.7649585279903
10980.0,8337.478582738682
5434.0,14811.641257600717
20774.0,4989.837117407979
1905.0,8700.654179278019
14405.0,10251.698239625259
1492.0,396.8830412526014
18576.0,7377.293328382585
10533.0,617.6552460292328
13821.0,17800.778187849995
8603.0,1890.415153239625
16293.0,6666.1345698108125
8704.0,10008.222847524332
8618.0,2162.313890739639
6170.0,10263.219792459773
6246.0,4614.305550789284
17408.0,4924.572113639306
16726.0,6098.155643626162
16704.0,5926.290262541419
14266.0,3527.2627109610694
8566.0,6595.4857911096515
6785.0,39203.024002656726
3660.0,5822.400662830109
11532.0,4109.060490906702
11704.0,3367.5560707787226
13700.0,20655.5206872277
10469.0,3943.5295538064333
16532.0,26380.06441850513
9607.0,18199.58360344998
17893.0,6080.05636242529
12667.0,2660.6289029444647
3841.0,3672.8526157690067
20797.0,8880.473793627785
17646.0,6240.7539005479985
11106.0,13409.993658699868
2457.0,42125.27615542405
403.0,6038.531806934046
14844.0,929.6929810304255
13395.0,9667.869833823815
8028.0,15763.490235667665
10619.0,10117.31191470841
7148.0,9003.1763498205
17920.0,4261.7371376317715
848.0,1716.9148257515808
9039.0,19489.71924668292
16479.0,1436.482713419633
6535.0,14072.05114139619
5194.0,2246.4216600798004
975.0,5714.6002316441945
21095.0,17129.125372070972
9537.0,21652.369115074125
9295.0,3607.2835871390243
10860.0,3391.3568200324753
6878.0,6940.338882411133
4288.0,4580.777207065721
11592.0,17419.85113141111
4058.0,7675.849585847607
20324.0,34129.354301274216
16217.0,6036.545234261372
20052.0,164.52640876493388
6371.0,13124.444435328573
6956.0,5021.482487089206
14446.0,6141.418844474523
3275.0,3553.860202000051
19923.0,7206.3175258616675
17804.0,7319.847655404482
13342.0,1752.600704003612
702.0,4179.447096440978
12694.0,8868.80059101542
1116.0,4216.4916779654195
9035.0,6883.702343105964
15050.0,7351.192853208346
16869.0,1218.7333209190738
11516.0,162.93044626321625
1862.0,4769.800661307284
13728.0,11650.949572031192
170.0,11320.334157393982
10862.0,14430.09182241739
12122.0,7416.587380554338
14637.0,6541.303018647913
17173.0,8558.255480904247
14819.0,12288.89359853583
9359.0,5742.736910200939
12242.0,11780.112203714358
21308.0,4460.307561421492
10202.0,3767.4299605380647
8939.0,12328.298566887303
6739.0,18431.44822994344
3438.0,1326.6379159968692
16506.0,4415.470848950505
3554.0,5363.743169217844
1532.0,36514.24297342447
14036.0,25773.698235732725
1056.0,5740.3403538371085
7101.0,15134.3138955749
13909.0,44911.10059873167
6527.0,2498.801023931769
12245.0,12344.605928470624
2934.0,22704.23187448853
8480.0,24492.76871354322
8224.0,33245.401339072065
5841.0,17929.391576558988
10460.0,9768.75770287299
20487.0,6406.642859095594
5739.0,8581.623753812726
2917.0,7731.262799028906
6019.0,15381.623975580886
14170.0,16520.947062092735
21277.0,8687.669038135979
14166.0,8887.578773191875
21472.0,17276.771221504132
6237.0,24954.926153058022
7404.0,11321.747542322168
8151.0,9295.944109859109
4841.0,1397.547051101497
12086.0,6165.605128602718
6273.0,4474.183742851942
17636.0,9845.431605555408
13505.0,5230.124247862678
6419.0,6310.8117017039385
7968.0,6986.970298221186
17801.0,4687.827368667049
18149.0,4790.221230646475
19707.0,9210.439069605949
21460.0,4471.754033965853
2818.0,5605.9963547885345
1490.0,6750.641434752865
10695.0,15470.18014417744
11443.0,18553.223444266427
19975.0,19225.815622235383
10293.0,13792.000136334145
187.0,31584.346188002135
3765.0,3805.312740598336
20216.0,5791.343221473548
8047.0,2090.2131308819567
11085.0,2262.748413727139
16587.0,18001.918720124097
10937.0,2986.1458006039347
8567.0,1019.5180575147799
6418.0,23070.763178051497
15496.0,5195.470129138428
5652.0,14649.922159460499
16651.0,17251.568261902885
19608.0,793.8057056451773
14609.0,8532.119198350465
11455.0,10098.580293561614
21217.0,14000.519532652674
3296.0,5776.220751355713
18247.0,8291.523672467747
19546.0,973.5923248145805
5386.0,3504.32170139604
7670.0,36262.43782776754
7515.0,14284.704286488806
395.0,18630.252976192685
9120.0,15681.54383200467
1927.0,5270.384584686827
8387.0,146.8373652468099
8987.0,231.31049484311666
16281.0,17212.735426252948
8520.0,1472.3488447448808
9613.0,3093.4846137456143
723.0,49.422097923484216
1315.0,15780.740447621425
5395.0,9793.849154684929
16250.0,4882.43370223664
17863.0,7996.810468105691
750.0,8628.763557537302
1078.0,3878.905398339933
11405.0,7534.281712188903
14741.0,7904.862157512137
1906.0,17778.43254369955
1825.0,2998.0687901048514
15236.0,5134.766362483646
4820.0,3629.2209945777395
11977.0,46409.64511451915
3795.0,19661.82911237824
19445.0,11613.317043807103
121.0,4101.804779602605
20371.0,15611.20236722782
14681.0,17193.236672250594
9486.0,3517.6122352236625
1103.0,3086.556760093532
10932.0,1050.421604294976
16332.0,8823.751499695936
570.0,1165.2595892326763
8960.0,7408.1408404743015
693.0,34471.71049058242
6898.0,10709.209644126307
10721.0,13842.84517171412
2844.0,3170.6054746773198
21412.0,19123.81303743321
2983.0,482.5959796992154
1112.0,8677.380229348579
21196.0,963.37216937638
16072.0,17759.053634061947
14318.0,21979.05749869808
16286.0,17054.243489033724
12893.0,5874.136057812421
3505.0,9768.548572454134
12411.0,10615.662997617685
5554.0,934.0538828878921
753.0,15197.689234551883
13867.0,23487.20407964631
523.0,21377.527440451086
9844.0,13861.13082862139
20315.0,13794.07458327925
4916.0,2802.204619292496
14573.0,34913.49480110437
3383.0,20682.23581779046
7773.0,1771.296097445747
8563.0,19676.705614827428
2801.0,5243.399562406209
12648.0,10183.512538971258
1960.0,7030.813343008487
83.0,15711.380755468157
2200.0,8322.48855269681
3419.0,2290.8353817794577
5474.0,11949.968043630117
1554.0,16858.775871995615
19997.0,10453.279391833872
3889.0,738.0333846597619
9102.0,7584.997557142593
17672.0,3512.719483144915
17318.0,2409.2589981269466
8956.0,10526.537111668385
15989.0,4732.326926677282
12490.0,2861.02861805787
9253.0,5732.345443521537
12392.0,6099.057223712066
7458.0,8601.765393774163
17454.0,10142.511803664547
9515.0,6031.551794720319
17722.0,3512.5667790017314
14344.0,4922.341393729715
10431.0,12986.37594259169
19641.0,1648.1164704566008
6767.0,7819.171071686671
20071.0,41227.24114310966
20185.0,10882.027812352895
16603.0,2512.1097596642044
6299.0,36259.971010582885
13386.0,7784.13924633997
906.0,11171.123812221622
11401.0,1903.9234230659617
5195.0,11121.10881005765
19815.0,8317.500036250503
6274.0,19990.687747858927
1361.0,6409.500642700084
10666.0,2686.501606794811
3832.0,5337.329364387818
20021.0,19420.714344750613
21423.0,4875.877893521347
2133.0,974.1308007930725
4407.0,6049.878778145228
2687.0,10251.66962292314
5995.0,4169.747846617395
15878.0,13218.461127377232
7915.0,5751.175500135868
18531.0,20998.87153912476
16836.0,23483.651913886002
7975.0,32232.749617199137
13036.0,12454.330023184415
20643.0,7577.350833401011
19861.0,23255.465747345363
14408.0,4238.898685261413
18034.0,33967.35863911625
1308.0,10494.474222984596
15668.0,7709.203456651669
5909.0,14669.082479030973
1722.0,15326.038321415375
1663.0,10143.590761013538
4702.0,4270.689581189517
21141.0,14873.140290924895
11318.0,7415.126474537444
14702.0,25881.479812594545
4974.0,14336.155846507103
15764.0,327.02389178669455
13379.0,6752.963576098103
8706.0,781.300349456301
20698.0,1193.9751322235961
13275.0,1196.8094288950615
19684.0,9455.309105371613
6502.0,22004.79235639297
5202.0,7959.044637245593
13577.0,13919.743173615276
17482.0,6040.847353644466
6964.0,31326.727108635565
12288.0,5838.6763713868595
17529.0,1138.7700510732493
17199.0,20712.295279694015
13801.0,6195.90160615426
20298.0,42347.66334019978
12778.0,6730.4711941290825
16041.0,1854.5532996639345
3421.0,413.08409311178684
20924.0,5132.886367929617
18028.0,824.3799286295759
12121.0,5746.96389877807
15851.0,9360.547149095722
7745.0,5796.711252091218
1177.0,3943.697455582146
377.0,14734.637641829731
7019.0,16486.383384174133
20338.0,6129.482998758478
16830.0,8274.893279369699
15923.0,15505.529564781084
16245.0,15480.088438652947
14209.0,9123.479202521134
21608.0,14460.00178634131
11891.0,8740.855845250255
18170.0,14741.873260125569
19398.0,3774.8784456170088
13066.0,1388.2290079724655
9354.0,19644.548998454797
8469.0,12017.838190022296
8026.0,4361.481567267543
6318.0,1003.5809772964562
3317.0,9878.707791589382
14073.0,9294.124358709758
17021.0,5210.896143087834
7977.0,5287.142000405359
3498.0,12773.582861739404
8473.0,477.92906913951236
16456.0,23954.846089442606
2336.0,9744.800230122753
13782.0,20803.930456280992
5466.0,4030.9400603399426
12399.0,1990.6160826459459
4276.0,22037.127535156127
15663.0,2951.3224087863628
17644.0,845.759175172057
4871.0,28124.704138010246
14231.0,15071.842110908565
1848.0,2232.3672414979355
9864.0,1884.6470759634174
12799.0,14440.048582997697
14808.0,16233.358902307007
6618.0,13699.534532222839
5790.0,5257.601956438702
3486.0,3300.769023945105
14684.0,56214.435073507586
8025.0,3766.9039506905247
17987.0,3215.9052433022775
16901.0,9858.916841237085
9879.0,11433.902439717627
3311.0,8763.540366287765
12708.0,13562.690225293352
197.0,10148.001289698062
8725.0,23111.103118955965
14666.0,404.71909277475197
8571.0,2014.4937904784813
10572.0,5805.406818959862
4344.0,11898.439913755517
6446.0,12005.705127456416
20022.0,10307.43895489253
2534.0,2356.4336470299495
9762.0,6195.920163159688
16214.0,15587.501595573734
783.0,1794.3407579215213
8800.0,13200.5438113779
12492.0,889.0604913986056
20438.0,4361.774138614318
8032.0,26764.481342471507
16680.0,8397.984024097694
14622.0,7991.288553810249
12974.0,2744.876781823941
16521.0,6692.298053506434
1781.0,4656.990582944518
12444.0,10027.197244777473
1878.0,6568.289042518237
47.0,12797.202600182614
19622.0,23682.87638215607
1971.0,8621.719574527342
14734.0,13850.210004624518
15614.0,1633.3745834541614
17771.0,3722.045181009613
10871.0,486.7645471655319
20493.0,6493.435087620831
2097.0,4890.74814872945
13574.0,6959.297374874804
12877.0,3169.598185603956
2016.0,7151.440805950852
15399.0,13313.1090025016
10988.0,1987.7246719043278
18018.0,41.202012589957576
4108.0,33528.424429249564
15184.0,2865.5038080060817
16038.0,6670.806133717299
11292.0,21550.72984811233
18395.0,17350.960739363294
14652.0,8116.582335598245
8430.0,3030.34188559036
15908.0,893.0796135659111
17158.0,10510.11966785994
838.0,5666.469078106104
8793.0,13297.35910709975
8893.0,10175.228819666321
12845.0,5634.966048693112
14631.0,20060.167940990752
19101.0,8191.170718764939
16574.0,7841.434130153365
12753.0,8082.6088892597745
8740.0,996.5403180647786
426.0,6053.281912309025
18852.0,20394.956575229306
13816.0,13660.356922582245
7221.0,4585.26341946452
11218.0,4981.595833267841
5811.0,17504.47419070577
2050.0,5661.748892731257
304.0,3277.2464754936345
15169.0,18799.7277408415
6164.0,5624.9827184354335
2633.0,16715.914793908087
5009.0,17069.782549099582
21210.0,30935.52194594795
8004.0,12224.749742069838
10925.0,1392.506662104812
516.0,1469.2971755533167
2091.0,22838.191523405665
19802.0,9342.63737396252
18298.0,26920.71866399399
296.0,15558.45591200617
11687.0,42604.401722028764
15590.0,13750.155715281198
6969.0,12564.644058319134
17030.0,19814.679127201565
14979.0,7041.391861023437
2431.0,23862.217316057366
2024.0,13635.613191345074
4830.0,8332.564020642578
4198.0,1642.2069419252216
8924.0,3610.5460568579692
14163.0,15059.014171764667
4073.0,9745.803327655967
14982.0,29688.054916818386
20017.0,9998.12121328862
15289.0,24559.439382280958
19800.0,7081.721282505079
5444.0,2643.3373516541287
5624.0,2017.9668626288665
4977.0,10545.352629308201
8583.0,6381.170874946586
16903.0,12561.517387231259
3496.0,13020.670002980374
19254.0,10963.335182368026
20601.0,5856.8174327823035
17840.0,35081.31180761195
579.0,40388.0538246519
13497.0,2539.8430510897992
16380.0,2498.0025384977102
5275.0,1944.9186782090483
14099.0,1231.6611785630134
14249.0,17443.365074545658
13383.0,8154.358001499395
3289.0,1648.5212227845116
1391.0,19354.84549098481
3838.0,12680.064339148115
14646.0,4617.8887616905695
12428.0,25552.502658848047
15605.0,11075.990662543918
13860.0,14558.143125570408
16509.0,19038.78584728325
865.0,13395.630366127838
11551.0,17850.19442842697
21258.0,24907.732822369864
20411.0,7852.521152239344
122.0,16012.845394673372
6169.0,2958.0494190531545
20927.0,22629.8332837265
12501.0,2711.1320607440925
2748.0,5587.79550658244
16174.0,4616.499767013154
15272.0,3575.4804753324693
8628.0,5003.503724316888
17317.0,17560.33841991563
1551.0,70.70895347057467
17479.0,19178.30472618736
7174.0,12767.495520207258
7171.0,27883.359259942627
3800.0,9015.646193653165
4248.0,5640.279697671166
3331.0,13952.81338227096
10103.0,7409.980097786086
14205.0,23023.023840388603
8888.0,24084.027687668728
12921.0,14602.322674532445
5017.0,519.0307732440829
21392.0,10165.324866210662
15173.0,165.64895071696128
19261.0,13748.760662601115
8759.0,36.96392669463239
11541.0,16046.76551927552
1176.0,4099.347260012055
20374.0,18605.723966178968
20618.0,9590.63406385019
200.0,8778.890639100588
1030.0,15395.910496713914
5796.0,938.2296679768731
1213.0,5906.854454847266
6674.0,15995.387351613015
3431.0,4346.905929466464
19412.0,1511.6340952403675
6747.0,13362.375659981879
11867.0,1581.0539247774686
17149.0,11025.203524101737
16803.0,14980.09385201717
1875.0,9478.844102560934
114.0,16783.635818152976
15606.0,17890.507731629208
16307.0,17753.61217537977
12953.0,13203.843962571475
7256.0,21174.836676231018
9865.0,8625.62992414362
18214.0,6452.431605812794
13341.0,17980.225605050102
21060.0,11776.46659818856
7168.0,18425.751166033988
4169.0,4093.5293040241804
8332.0,10634.006781447733
16731.0,47789.99098849481
11501.0,9475.792655825728
19649.0,24652.573241405436
11502.0,26297.472742430906
8411.0,12868.062997356605
15749.0,2565.697243085489
7679.0,1923.4640808286754
7959.0,15792.310859748393
6332.0,6372.365671740477
19980.0,2381.312656588195
3815.0,45355.9724553408
18463.0,18792.86826476634
14677.0,18142.170814081815
1384.0,9497.60854984081
11706.0,7621.739272602926
9764.0,8334.71259707656
5060.0,1665.1514017319282
17084.0,8346.6792146845
13296.0,22010.71049917068
6751.0,590.4975327829367
16256.0,17512.751486431727
4355.0,7967.06071500992
17072.0,5230.95937389633
9962.0,11640.728722375135
5743.0,5828.116553190083
13828.0,17904.738505516532
15706.0,11839.044054054024
1121.0,9718.607896094642
5252.0,3871.79456382841
14067.0,4039.34220352207
13884.0,923.3125804412108
18295.0,4535.36235841228
21171.0,18428.178645597447
11378.0,2342.0016456436124
815.0,2283.3918118471706
456.0,1689.9097244404688
677.0,1048.106686642033
20691.0,19120.723348281106
6853.0,8799.850002918134
14184.0,15436.98349132882
21500.0,5452.282249804784
12083.0,14409.15935929732
7254.0,133992.92653559803
8557.0,9034.553663595325
7555.0,4398.971534816873
2568.0,4771.237517389161
19003.0,3334.779651474849
18728.0,15352.412689740808
1503.0,17513.424274328667
19443.0,2140.1668696487272
5425.0,1059.3221270605763
305.0,8365.983688726486
9212.0,11428.735797235448
240.0,28910.5545998585
18980.0,1060.72074605545
6125.0,6812.369339938071
2832.0,9951.638903587826
9192.0,4619.093243484648
14192.0,10569.847960471336
18161.0,1320.0988518452978
18382.0,20293.8542055278
12642.0,3263.107299757024
19636.0,9491.896628564995
2912.0,514.566879699064
4928.0,25605.956876939603
19689.0,3622.9386046949908
4165.0,10862.933571577776
20258.0,12411.10615977488
7698.0,6846.79670868567
14046.0,8333.813377924422
8916.0,3906.6367436297915
11231.0,15443.345399224792
14294.0,4825.502593349631
17017.0,2663.672167166568
20482.0,7062.45493086864
3539.0,8844.610728625712
7285.0,24250.92453563418
8431.0,10044.58376608249
5683.0,465.98349749597884
21282.0,4853.0315470599935
16392.0,2023.2208600090462
7483.0,1632.2764195666718
13561.0,14780.143320987443
242.0,13142.831638487665
20390.0,16130.71183740663
8060.0,318.6183952161018
4221.0,2441.68161667411
10959.0,1399.7688123118621
20074.0,44834.682987909866
3271.0,2802.026041020392
12002.0,21798.592846319472
20126.0,6416.35049639707
12194.0,11430.041321568871
10138.0,4210.1453049662905
18750.0,19978.380703902643
15609.0,8614.821116557736
16313.0,5929.833787576297
3669.0,7088.733286077828
12429.0,15012.458433736341
13106.0,629.8342758659719
19036.0,6622.693715316973
1515.0,19363.0814093216
3991.0,23991.82077681562
20838.0,1334.9527587185803
5346.0,4479.158734577034
4679.0,7687.640672448275
18468.0,11570.574062988031
13675.0,430.440635843604
3890.0,10120.848743998153
202.0,17024.828480113923
2096.0,14915.226298280166
7147.0,8265.97228643499
14833.0,11117.193482260753
6637.0,4617.720254716319
17189.0,4049.009086197653
12244.0,6111.763926783984
7651.0,9938.548954195032
20562.0,18554.206274151402
11488.0,225.708397557838
13938.0,702.7992070493974
4475.0,4317.02760978392
2170.0,12651.274014161769
11924.0,17410.254852154267
18008.0,9946.897818024041
16806.0,39483.57217984353
18107.0,6009.224746837089
20378.0,9308.511179808182
13556.0,9494.149329537266
5479.0,10937.195631421519
17510.0,40494.590356330904
10618.0,10525.666808830498
5674.0,17872.52828934393
2847.0,23075.707671573095
7921.0,2399.8774695771153
7962.0,2517.865561578441
15083.0,24048.529355225484
13050.0,9129.058623409122
16186.0,2163.8066946105464
185.0,21818.793287151097
13913.0,4833.461687721245
2904.0,6205.454425754035
11865.0,2257.3995941014855
2060.0,5514.071668415617
